"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
33115,425060,"SL","H",127,"CT","Connecticut","042","","",83,51.600000000000001,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",742,1180,"D","Tim","Bowles","R.","Tim","Rep.","","Connecticut Representative","","M","Timothy R. Bowles","","Caracas, Venezuela","1950","","","Married","Donna","Preston, CT","2 children; 4 grandchildren","","",5,"White/Caucasian","Chair, CT Department of Children and Families Eastern Region Advisory Council","1997","OPM Liaison, CT Energy Advisory Board","1997","AGR","Owner, Operator","VOL","Host","Saint Joseph College (CT)","M.A.","1990","Windham College (MA)","B.A.","1973","Darien High School","","1973","","","","","","","Rep. Tim Bowles","Connecticut Representative","Room 4000","Legislative Office Building","300 Capitol Avenue","","Hartford, CT 06106-1591","Tim.Bowles@cga.ct.gov","http://www.housedems.ct.gov/Bowles/contact.asp","http://www.housedems.ct.gov/Bowles/","","","","","Images\Photos\SL\CT\H","Bowles_Tim_425060.jpg"
33229,268542,"SL","H",52,"TN","Tennessee","002","","",32,68.299999999999997,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5967,6845,"R","Tony","Shipley","","Tony","Rep.","","Tennessee Representative","","M","Tony Shipley","","Blountville, TN","1953","08","23","Married","Susan","Kingsport, TN","5 children; 1 grandchild","USP","Protestant - Unspecified Christian",5,"White/Caucasian","House Republican Secretary, TN State House","2013","Chairman, TN State Subcommittee on Education, Health and General Welfare","2013","BUS","Director","BUS","Founder, Operator","Roane State Community College (TN)","","2013","Northeast State Community College (TN)","","2013","U.S. Marine Corps Command and Staff College (HI)","","2013","U.S. Air Force","","1976-2001","","","","Rep. Tony Shipley","Tennessee Representative","Room 114","War Memorial Building","301 Sixth Avenue North","","Nashville, TN 37243","rep.tony.shipley@capitol.tn.gov","","http://www.capitol.tn.gov/house/members/h2.html","","http://www.facebook.com/pages/Tony-Shipley/29125682924?ref=ts","","","Images\Photos\SL\TN\H","Shipley_Tony_268542.jpg"
33338,464356,"SL","H",99,"OH","Ohio","046","","",39,,"06/25/2013","2014","A","",0,0,0,0,0,0,0,0,"AOK","Normal",4987,5816,"D","Michael","Sheehy","P.","Mike","Rep.","","Ohio Representative","","M","Michael Paul Sheehy","","Toledo, OH","","","","Married","Sandra (Sandy)","Oregon, OH","4 children ","","",5,"White/Caucasian","Former Chair, Oregon City Council Safety Committee","1980-1983","Former Chair, Oregon Council’s Public Utilities and Environment Committees","1980-1983","BUS","Former Instructor","BUS","Yard Conductor, Yard Foreman, Freight Conductor and Remote Control Operator","University of Toledo (OH)","B.A.","1971","","","","","","","U.S. Army, Personnel Administrative Officer","LT","1972-1975","","","","Rep. Michael Sheehy","Ohio Representative","11th Floor","Vern Riffe Center","77 South High Street","","Columbus, OH 43215-6111","","http://www.ohiohouse.gov/michael-sheehy/contact","http://www.ohiohouse.gov/michael-sheehy","","","","","",""
33426,331091,"SL","S",42,"IL","Illinois","053","","",15,100,"2012","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1708,2228,"R","Jason","Barickman","A.","Jason","Sen.","","Illinois Senator","","M","Jason A. Barickman","","Streator, IL","1975","05","01","Married","Kristin","Champaign, IL","","","",,"","Member (IL105 R), IL State House of Representatives","2011-2013","","","LAW","Attorney, Partner","BUS","Part Owner","University of Illinois College of Law","J.D.","2005","Illinois State University","Bach. Deg.","1998","Woodland H.S.","","1993","Illinois National Guard","","1992-2000","","","","Sen. Jason Barickman","Illinois Senator","Room 303-D","Stratton Office Building","401 South Spring Street","","Springfield, IL 62706","jason@jasonbarickman.com","","http://www.ilga.gov/senate/Senator.asp?GA=98&MemberID=2018","","http://www.facebook.com/jasonbarickman","http://twitter.com/jasonbarickman","","Images\Photos\SL\IL\S","Barickman_Jason_331091.jpg"
33519,260060,"SL","H",22,"ME","Maine","093","","",13,50,"2007","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2587,3119,"D","Sheryl","Briggs","J.","Sheryl","Rep.","","Maine Representative","","F","Sheryl J. Briggs","","","","","","Married","Richard Briggs","Mexico, ME","2 children; 3 grandchildren","CAT","Catholic",5,"White/Caucasian","","","","","PUB","Executive Secretary","","","Mid-State College (ME)","","1993","Mexico High School","","1993","","","","","","","","","","Rep. Sheryl Briggs","Maine Representative","Room 333","State House","2 State House Station","","Augusta, ME 04333-0002","RepSheryl.Briggs@legislature.maine.gov","","http://www.maine.gov/legis/house/hsebios/brigsj.htm","","","","","Images\Photos\SL\ME\H","Briggs_Sheryl_260060.jpg"
33669,268245,"SL","H",28,"MI","Michigan","019","","",16,59.899999999999999,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3044,3658,"R","John","Walsh","J.","John","Rep.","","Michigan Representative","","M","John J. Walsh","","Garden City, MI","1962","08","19","Married","Janice","Livonia, MI","2 children","","",5,"White/Caucasian","Chair, Livonia Planning Commission","2008","Assistant, MI Rep. Jack Kirksey","2008","EDU","Executive","LAW","Attorney","Wayne State University Law School (MI)","J.D.","1987","Michigan State University (MI)","B.A.","1984","Livonia Stevenson High School","","1980","","","","","","","Rep. John Walsh","Michigan Representative","","Cora B. Anderson House Office Building","PO Box 30014","","Lansing, MI 48909-7514","JohnWalsh@house.mi.gov","http://gophouse.org/representatives/southeast/walsh/contactwalsh/","http://gophouse.org/representatives/southeast/walsh/","","http://www.facebook.com/repjohnjwalsh","","","Images\Photos\SL\MI\H","Walsh_John_268245.jpg"
33721,212883,"SL","S",9,"MI","Michigan","003","","",4,78.5,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3138,3752,"D","Morris","Hood","W.","Morris","Sen.","III","Michigan Senator","","M","Morris W. Hood III","","Detroit, MI","1965","07","05","","","Detroit, MI","","","",1,"Black/African American","Senate Minority Caucus Chair, MI State Senate","2013","Member, MI State House of Representatives (MI011)","2002-2008","BUS","Automotive Manufacturing Technician","","","Wayne State University (MI)","","2002-2008","Henry C. Ford Community College (MI)","","2002-2008","","","","","","","","","","Sen. Morris Hood III","Michigan Senator","","Farnum Building","PO Box 30036","","Lansing, MI 48909-7536","SenMHood@senate.michigan.gov","http://hood.senatedems.com/contact-me","http://hood.senatedems.com/","","http://www.facebook.com/MorrisHood","","","Images\Photos\SL\MI\S","Hood_Morris_212883.jpg"
33794,195941,"SL","H",2,"MN","Minnesota","060B","","",2,78,"1972","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3301,3917,"DFL","Phyllis","Kahn","","Phyllis","Rep.","","Minnesota Representative","Dr. (Ph.D)","F","Phyllis Kahn","","Brooklyn, NY","1937","03","23","Married","Donald Kahn","Minneapolis, MN","2 children; 3 grandchildren","JEW","Jewish",5,"White/Caucasian","Ranking Minority Member, MN State House Committee on State Government Finance","2013","Member (MN059B DFL), MN State House","1972-2013","EDU","Research Associate","PUB","Full Time Legislator","Harvard University John F. Kennedy School of Government (MA)","M.P.A.","1986","Yale University (CT)","Ph.D.","1963","Cornell University (NY)","B.A.","1957","","","","","","","Rep. Phyllis Kahn","Minnesota Representative","Room 365","State Office Building","100 Rev. Dr. Martin Luther King Jr. Boulevard","","St. Paul, MN 55155-1298","rep.phyllis.kahn@house.mn","","http://www.house.leg.state.mn.us/members/members.asp?id=10302","","http://www.facebook.com/group.php?gid=2217942472","http://twitter.com/phylliskahn","","Images\Photos\SL\MN\H","Kahn_Phyllis_195941.jpg"
33960,196990,"SL","H",16,"NH","New Hampshire","140","","",7,63.799999999999997,"1995","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",7939,8097,"D","Naida","Kaen","L.","Naida","Rep.","","New Hampshire Representative","","F","Naida L. Kaen","","Frankenmuth, MI","1946","05","12","Married","Fred R. Kaen","Lee, NH","2 children","CON","Congregationalist",5,"White/Caucasian","Member (NH098 D), NH State House","1995-2012","Former Chair, NH Council on Applied Technology and Innovation","1995-2012","REL","Realtor","EDU","Accounting Instructor","University of New Hampshire (NH)","M.B.A.","1977","University of Michigan (MI)","B.A.E.","1968","Frankenmuth High School (MI)","","1968","","","","","","","Rep. Naida Kaen","New Hampshire Representative","","State House","107 North Main Street","","Concord, NH 03301-4951","naidakaen@gmail.com","","http://www.gencourt.state.nh.us/house/members/memberlookup.aspx","","http://www.facebook.com/people/Naida-Kaen/1000423071","","","Images\Photos\SL\NH\H","Kaen_Naida_196990.jpg"
34069,206319,"SL","H",13,"WV","West Virginia","016","A","",6,22.899999999999999,"2000","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6816,510,"D","Kevin","Craig","J.","Kevin","Del.","","West Virginia Delegate","","M","Kevin Joseph Craig","","Pittsburgh, PA","1968","07","28","Married","Rebecca L. Melton","Huntington, WV","2 children","ROC","Roman Catholic",5,"White/Caucasian","Chairman, WV State Subcommittee C - Judicial Issues","2013","Member (WV015 D), WV State House","2000-2013","BUS","Vice President of Business Development","LAB","Former Train Master","Georgia Southern University","M.B.A.","1996","University of Notre Dame (IN)","B.B.A.","1991","Milton High School","","1987","U.S. Army","CPT","1991-1996","","","","Del. Kevin Craig","West Virginia Representative","Room 212-E","State Capitol - Building 1","1900 Kanawha Boulevard East","","Charleston, WV 25305","kjcraigwv@aol.com","","http://www.legis.state.wv.us/House/lawmaker.cfm?member=Delegate%20Craig","","","","","Images\Photos\SL\WV\H","Craig_Kevin_206319.jpg"
34254,195254,"SL","S",17,"MD","Maryland","004","","",3,72.799999999999997,"2002","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2757,3367,"R","David","Brinkley","R.","David","Sen.","","Maryland Senator","","M","David Ross Brinkley","","Frederick, MD","1959","09","24","Married","Sallie","New Market, MD","2 children","EPI","Episcopalian",5,"White/Caucasian","Candidate, US House Maryland District 6 (MD06)","2012-2012","Minority Leader, MD State Senate","2008","LEN","EMT and Firefighter","BUS","Estate and Financial Planner","American College (PA)","","1985","University of Maryland (MD)","B.A.","1981","Linganore Junior and Senior High School","","1977","","","","","","","Sen. David Brinkley","Maryland Senator","Room 420","James Senate Office Building","11 Bladen Street","","Annapolis, MD 21401-1991","david.brinkley@senate.state.md.us","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=brinkley&stab=01&ys=2013RS&poptype=contact&popid=brinkley","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=brinkley&stab=01&ys=2013RS","","http://www.facebook.com/people/David-Brinkley/756857663","","","Images\Photos\SL\MD\S","Brinkley_David_195254.jpg"
34639,311691,"SL","H",93,"MO","Missouri","014","","",66,54.700000000000003,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3583,4203,"R","Ron","Schieber","","Ron","Rep.","","Missouri Representative","","M","Ronald Schieber","","Maryville, MO","1960","04","03","Married","Stephanie","Kansas City, MO","5 children ","","",5,"White/Caucasian","Member (MO032 R), MO State House of Representatives","2010-2012","Member, Park Hill School Board","2003-2010","BAN","Mortgage Banker","","","Northwest Missouri State University","B.S.","1983","Maryville R-2 High School","","1978","","","","","","","","","","Rep. Ron Schieber","Missouri Representative","Room 401-A","State Capitol","201 West Capitol Avenue","","Jefferson City, MO 65101","Ronald.Schieber@house.mo.gov","","http://www.house.mo.gov/member.aspx?year=2013&district=014","","","","","Images\Photos\SL\MO\H","Schieber_Ron_311691.jpg"
34765,249680,"SL","H",19,"WY","Wyoming","041","","",4,57.200000000000003,"2006","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",7056,787,"D","Ken","Esquibel","A.","Ken","Rep.","","Wyoming Representative","","M","Ken A. Esquibel","","Cheyenne, WY","1959","06","30","Married","Suzy","Cheyenne, WY","3 children","CAT","Catholic",,"","Member, WY Comprehensive Cancer Control Consortium","1977","Member, WY Transportation Museum and Learning Center Board","1977","PUB","Intern","LAB","Brakeman, Engineer, Conductor","Black Hills State University (SD)","","1977","St. Mary's High School","","1978","","","","","","","","","","Rep. Ken Esquibel","Wyoming Representative","","State Capitol","200 West 24th Street","","Cheyenne, WY 82002","Ken.Esquibel@wyoleg.gov","","http://legisweb.state.wy.us/LegislatorSummary/LegDetail.aspx?LegID=406","","","","","Images\Photos\SL\WY\H","Esquibel_Ken_249680.jpg"
34863,298001,"SL","H",35,"CO","Colorado","007","","",19,83.099999999999994,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",602,1038,"D","Angela","Williams","","Angela","Rep.","","Colorado Representative","","F","Angela Williams","","Okmulgee, OK","","","","","","Denver, CO","1 child ","","",1,"Black/African American","Member, Denver Democratic Party Executive Committee","1999","Committeewoman, House District 7 Democratic Precinct","1999","BUS","Owner","BUS","Client Services","National Organization Of Black Elected Legislative Women Leadership Institute","","1999","Northeastern State University (OK)","B.S.","1999","","","","","","","","","","Rep. Angela Williams","Colorado Representative","Room 271","Colorado State Capitol","200 East Colfax Avenue","","Denver, CO 80203-1784","angela.williams.house@state.co.us","","http://www.leg.state.co.us/CLICS/CLICS2013A/directory.nsf/MemberDetailPage?OpenForm&district=07&chamber=house","","","http://twitter.com/CORepAWilliams","","Images\Photos\SL\CO\H","Williams_Angela_298001.jpg"
36353,219762,"SL","H",48,"MS","Mississippi","023","","",18,62,"2003","2015","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3409,4027,"R","Jim","Beckett","","Jim","Rep.","","Mississippi Representative","","M","Charles James Beckett","","Bruce, MS","1958","07","25","Married","Susan Bryant","Bruce, MS","2 children","BAP","Baptist",5,"White/Caucasian","Attorney, City of Bruce","2002-Current","Attorney, Calhoun County School Board","1992-2003","LAW","Attorney","","","University of Mississippi Law School","J.D.","1982","University of Mississippi","B.A.","1980","Northwest Mississippi Community College","A.A.","1978","","","","","","","Rep. Jim Beckett","Mississippi Representative","","State Capitol","PO Box 1018","","Jackson, MS 39215-1018","jbeckett@house.ms.gov","","http://billstatus.ls.state.ms.us/members/house/beckett.xml","","","","","Images\Photos\SL\MS\H","Beckett_Jim_219762.jpg"
