"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22125,159075,"FL","H",101,"TX","Texas","32","","",8,58.299999999999997,"1996","2014","G","H2TX03126",0,0,10,0,4,0,94,0,"AOK","Normal",6129,7009,"R","Pete","Sessions","A.","Pete","Rep.","","US Representative","","M","Peter Anderson Sessions","SEH-shuhnz","Waco, TX","1955","03","22","Married","Karen Diebel","Dallas, TX","2 children ; 3 stepchildren ","MET","Methodist",5,"White/Caucasian","House National Republican Congressional Committee Chairman, U.S. House of Representatives","2013","Chairman, U.S. House Subcommittee on Legislative and Budget Process","2013","BUS","Public Policy Vice President","BUS","Telephone Company Executive","Southwestern University (TX)","B.S.","1978","Southwest Texas State University","Att.","1973","","","","","","","","","","Rep. Pete Sessions","US Representative","Room 2233","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4332","","https://sessions.house.gov/index.cfm/contact-form","http://sessions.house.gov","","http://www.facebook.com/petesessions","http://twitter.com/PeteSessions","http://www.youtube.com/PeteSessions","Images\Photos\FL\H","Sessions_Pete_159075.jpg"
22126,159076,"FL","H",18,"TX","Texas","06","","",2,58,"1984","2014","G","H4TX06117",0,0,10,0,4,0,85,0,"AOK","Normal",6103,6983,"R","Joe","Barton","L.","Joe","Rep.","","US Representative","","M","Joe Linus Barton","BAR-tuhn","Waco, TX","1949","09","15","Married","Terri Taylor","Ennis, TX","4 children (3 from previous marriage); 2 stepchildren ; 5 grandchildren","MET","Methodist",5,"White/Caucasian","Chair Emeritus, U.S. House Committee on Energy and Commerce","2013","Candidate, U.S. Senate","1993","BUS","Project Control and Natural Gas Consultant","PUB","White House Fellow and Aide","Purdue University (IN)","M.S.","1973","Texas Agricultural and Mechanical University","B.S.","1972","Waco High School (TX)","","1972","","","","","","","Rep. Joe Barton","US Representative","Room 2107","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4306","","http://forms.house.gov/barton/webforms/zip_authen.html","http://joebarton.house.gov","","http://www.facebook.com/RepJoeBarton?v=wall","http://twitter.com/RepJoeBarton","http://www.youtube.com/repjoebarton","Images\Photos\FL\H","Barton_Joe_159076.jpg"
22128,159078,"FL","H",89,"TX","Texas","08","","",6,77.299999999999997,"1996","2014","G","H6TX08100",0,0,5,0,4,0,75,0,"AOK","Normal",6105,6985,"R","Kevin","Brady","P.","Kevin","Rep.","","US Representative","","M","Kevin P. Brady","BRAY-dee","Vermillion, SD","1955","04","11","Married","Cathy Patronella","The Woodlands, TX","2 children","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. Joint Economic Committee","2013","Chairman, U.S. House Subcommittee on Trade","2013","BUS","President","","","University of South Dakota","B.S.","1990","","","","","","","","","","","","","Rep. Kevin Brady","US Representative","Room 301","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4308","","https://kevinbradyforms.house.gov/contact-form","http://kevinbrady.house.gov/","http://www.house.gov/apps/blog/tx08_brady/index.shtml","http://www.facebook.com/kevinbrady?ref=mf","http://twitter.com/RepKevinBrady","http://www.youtube.com/KBrady8","Images\Photos\FL\H","Brady_Kevin_159078.jpg"
22129,226547,"FL","H",184,"TX","Texas","09","","",7,78.5,"2004","2014","G","H4TX09095",0,0,100,0,100,0,50,0,"AOK","Normal",6106,6986,"D","Al","Green","","Al","Rep.","","US Representative","","M","Alexander Green","green","New Orleans. LA","1947","09","01","","","Houston, TX","","BAP","Baptist",1,"Black/African American","Candidate, Election for Houston, TX Mayor","1981","Justice of the Peace, Harris County","1977-2004","BUS","Founder and Managing Partner","EDU","Instructor","Texas Southern University - Thurgood Marshall School of Law (TX)","J.D.","1973","Tuskegee University (AL)","Att.","1973","Florida Agricultural and Mechanical University","Att.","1971","","","","","","","Rep. Al Green","US Representative","Room 2201","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4309","","http://algreen.house.gov/contact-me/email-me","http://algreen.house.gov/","","http://www.facebook.com/repalgreen","http://twitter.com/repalgreen","http://www.youtube.com/repalgreen","Images\Photos\FL\H","Green_Al_226547.jpg"
22130,226551,"FL","H",188,"TX","Texas","10","","",17,60.5,"2004","2014","G","H4TX10093",0,0,15,0,9,0,85,0,"AOK","Normal",6107,6987,"R","Michael","McCaul","T.","Michael","Rep.","","US Representative","","M","Michael T. McCaul","mick-CALL","Dallas, TX","1962","01","14","Married","Linda","Austin, TX","5 children (triplets)","CAT","Catholic",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Oversight, Investigations, and Management","2013","Vice Chair, U.S. House Subcommittee on The Western Hemisphere","2013","BUS","Project Director","PUB","Special Assistant","Harvard University John F. Kennedy School of Government (MA)","Att.","2002","St. Mary's University School of Law (TX)","J.D.","1987","Trinity University (TX)","B.A.","1984","","","","","","","Rep. Michael McCaul","US Representative","Room 131","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4310","","http://mccaul.house.gov/contact-form/","http://mccaul.house.gov","","http://www.facebook.com/michaeltmccaul","http://twitter.com/McCaulPressShop","http://www.youtube.com/user/MichaelTMcCaul","Images\Photos\FL\H","McCaul_Michael_226551.jpg"
22131,226553,"FL","H",177,"TX","Texas","11","","",14,78.599999999999994,"2004","2014","G","H4TX19136",0,0,5,0,4,0,70,0,"AOK","Normal",6108,6988,"R","Mike","Conaway","","Mike","Rep.","","US Representative","","M","K. Michael Conaway","KAH-nuh-way","Borger, TX","1948","06","11","Married","Suzanne","Midland, TX","4 children ; 7 grandchildren","BAP","Baptist",5,"White/Caucasian","Chairman, U.S. House Investigative Subcommittee - Berkley","2013","Chairman, U.S. House Subcommittee on General Farm Commodities and Risk Management","2013","BUS","Owner","BUS","Superintendent","East Texas State University","B.B.A.","1970","","","","","","","U.S. Army","SGT","1970-1972","","","","Rep. Mike Conaway","US Representative","Room 2430","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4311","","http://conaway.house.gov/contact/","http://conaway.house.gov","","http://www.facebook.com/mike.conaway","http://twitter.com/ConawayTX11","http://www.youtube.com/mikeconaway11","Images\Photos\FL\H","Conaway_Mike_226553.jpg"
22132,159082,"FL","H",92,"TX","Texas","12","","",7,70.900000000000006,"1996","2014","G","H6TX12060",0,0,10,0,4,0,79,0,"AOK","Normal",6109,6989,"R","Kay","Granger","M.","Kay","Rep.","","US Representative","","F","Kay Mullendore Granger","GRAIN-jur","Greenville, TX","1943","01","18","Divorced","","Fort Worth, TX","3 children","MET","Methodist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on State, Foreign Operations and Related Programs","2013","Mayor, Fort Worth TX","1991-1995","BUS","Co-Founder","BUS","Agent","University of Texas - Arlington","","1976","Texas Wesleyan University","B.S.","1965","","","","","","","","","","Rep. Kay Granger","US Representative","Room 1026","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-4312","","http://kaygranger.house.gov/contact-kay/email-me","http://kaygranger.house.gov","http://kaygranger.house.gov/?sectionid=70&sectiontree=70","http://www.facebook.com/RepKayGranger","http://twitter.com/RepKayGranger","http://www.youtube.com/repkaygranger","Images\Photos\FL\H","Granger_Kay_159082.jpg"
22150,159100,"FL","H",59,"TX","Texas","30","","",2,78.799999999999997,"1992","2014","G","H2TX00015",0,0,80,0,100,0,60,0,"AOK","Normal",6127,7007,"D","Eddie","Johnson","Bernice","Eddie","Rep.","","US Representative","","F","Eddie Bernice Johnson","JAHN-suhn","Waco, TX","1935","12","03","Single","","Dallas, TX","1 child; 3 grandchildren","BAP","Baptist",1,"Black/African American","Ranking Minority Member, U.S. House Committee on Science, Space, and Technology","2013","Member, Democratic National Convention Platform Drafting Committee","2000","PUB","Region VI Official and Executive Assistant","BUS","Consultant","Southern Methodist University (TX)","M.P.A.","1976","Texas Women&#700;s University","","1971","Texas Christian University","B.S.","1967","","","","","","","Rep. Eddie Johnson","US Representative","Room 2468","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4330","rep.e.b.johnson@mail.house.gov","https://ebjohnsonforms.house.gov/index.cfm?sectionid=85","http://ebjohnson.house.gov/","","http://www.facebook.com/pages/Eddie-Bernice-Johnson/84096022067","http://twitter.com/RepEBJ","http://www.youtube.com/user/RepEBJTX30","Images\Photos\FL\H","Johnson_Eddie_159100.jpg"
22153,239356,"FL","H",236,"UT","Utah","03","","",2,76.599999999999994,"2008","2014","G","H8UT03089",0,0,10,0,8,0,80,0,"AOK","Normal",6313,7195,"R","Jason","Chaffetz","","Jason","Rep.","","US Representative","","M","Jason Chaffetz","CHAY-fits","Los Gatos, CA","1967","03","26","Married","Julie Marie Johnson","Alpine, UT","3 children","MOR","Mormon",2,"Hispanic/Latino","Chairman, U.S. House Subcommittee on National Security, Homeland Defense and Foreign Operations","2013","Chairman, Utah National Guard Adjutant General Review","2013","BUS","Owner","BUS","Former Employee","Brigham Young University (UT)","B.A.","1989","","","","","","","","","","","","","Rep. Jason Chaffetz","US Representative","Room 2464","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4403","","https://chaffetz.house.gov/contact-me/email-me","http://www.chaffetz.house.gov","","http://www.facebook.com/CongressmanJasonChaffetz","http://twitter.com/jasoninthehouse","http://www.youtube.com/user/JasonChaffetz","Images\Photos\FL\H","Chaffetz_Jason_239356.jpg"
22156,159106,"FL","H",68,"VA","Virginia","03","","",2,81.299999999999997,"1992","2014","G","H6VA01117",0,0,100,0,100,0,50,0,"AOK","Normal",6542,7487,"D","Bobby","Scott","C.","Bobby","Rep.","","US Representative","","M","Robert Cortez Scott","skaht","Washington , DC","1947","04","30","Divorced","","Newport News, VA","","EPI","Episcopalian",1,"Black/African American","Ranking Minority Member, U.S. House Subcommittee on Crime, Terrorism, and Homeland Security","2013","Candidate, Election to U.S. House of Representatives","1986","LAW","Attorney","","","Boston College School of Law (MA)","J.D.","1973","Harvard University (MA)","B.A.","1969","Groton High School (VA)","","1969","MA National Guard","","1974-1976","U.S. Army Reserve","","1970-1976","Rep. Bobby Scott","US Representative","Room 1201","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-4603","","http://forms.house.gov/bobbyscott/webforms/issue_subscribe.htm","http://www.bobbyscott.house.gov","","http://www.facebook.com/CongressmanBobbyScott","http://twitter.com/repbobbyscott","http://www.youtube.com/repbobbyscott","Images\Photos\FL\H","Scott_Bobby_159106.jpg"
22158,209948,"FL","H",310,"VA","Virginia","05","","",7,55.399999999999999,"2010","2014","G","H0VA05095",0,0,20,0,17,0,67,0,"AOK","Normal",6544,7489,"R","Robert","Hurt","","Robert","Rep.","","US Representative","","M","Robert Hurt","hurt","New York, NY","1969","06","16","Married","Kathryn (Kathy) Raine Heithaus","Chatham, VA","3 children","PRE","Presbyterian",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Insurance, Housing and Community Opportunity","2013","Member, VA State Senate","2008-2010","LAW","Attorney","LAW","Associate","Sorensen Institute for Political Leadership University of Virginia","","2000","Mississippi College Jackson School of Law","J.D.","1995","Hampden-Sydney College (VA)","B.A.","1991","","","","","","","Rep. Robert Hurt","US Representative","Room 125","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4605","","https://hurt.house.gov/index.cfm/email-me","http://hurt.house.gov/","","http://www.facebook.com/RepRobertHurt","http://twitter.com/reproberthurt","http://www.youtube.com/user/RepRobertHurt","Images\Photos\FL\H","Hurt_Robert_209948.jpg"
22159,159109,"FL","H",55,"VA","Virginia","06","","",2,65.200000000000003,"1992","2014","G","H2VA06115",0,0,15,0,17,0,75,0,"AOK","Normal",6545,7490,"R","Bob","Goodlatte","W.","Bob","Rep.","","US Representative","","M","Robert William Goodlatte","GUUD-lat","Holyoke, MA","1952","09","22","Married","Maryellen Flaherty","Roanoke, VA","2 children","CSC","Christian Scientist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Intellectual Property, Competition, and the Internet","2013","Vice Chair, U.S. House Committee on Agriculture","2013","LAW","Partner","PUB","District Office Manger","Washington and Lee University School of Law (VA)","J.D.","1977","Bates College (ME)","B.A.","1974","","","","","","","","","","Rep. Bob Goodlatte","US Representative","Room 2309","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4606","","http://goodlatte.house.gov/contacts/new","http://goodlatte.house.gov/","","http://www.facebook.com/BobGoodlatte","http://twitter.com/RepGoodlatte","http://www.youtube.com/RepBobGoodlatte","Images\Photos\FL\H","Goodlatte_Bob_159109.jpg"
22161,159111,"FL","H",41,"VA","Virginia","08","","",1,64.599999999999994,"1990","2014","G","H0VA08040",0,0,95,0,96,0,55,0,"AOK","Normal",6547,7492,"D","Jim","Moran","P.","Jim","Rep.","Jr.","US Representative","","M","James Patrick Moran Jr.","mor-AN","Buffalo, NY","1945","05","16","Divorced","","Alexandria, VA","4 children","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Interior, Environment, and Related Agencies","2013","Mayor, Alexandria City Council","1985-1990","PUB","Professional Staff Member","PUB","Staff","University of Southern California","Att.","1978","University of Pittsburgh Graduate School of Public and International Affairs  (PA)","M.P.A.","1970","City University of New York Barnard Baruch School of Finance","Att.","1968","","","","","","","Rep. Jim Moran Jr.","US Representative","Room 2252","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4608","","https://moran.house.gov/contact-me/email-me","http://moran.house.gov","","http://www.facebook.com/RepJimMoran","http://twitter.com/Jim_Moran","http://www.youtube.com/user/RepJamesPMoran","Images\Photos\FL\H","Moran_Jim_159111.jpg"
22162,199430,"FL","H",299,"VA","Virginia","09","","",6,61.299999999999997,"2010","2014","G","H0VA09055",0,0,95,0,96,0,65,0,"AOK","Normal",6548,7493,"R","Morgan","Griffith","","Morgan","Rep.","","US Representative","","M","Howard Morgan Griffith","GRIH-fith","Philadelphia, PA","1958","03","15","Married","Hilary Davis","Salem, VA","3 children","EPI","Episcopalian",5,"White/Caucasian","Majority Leader, VA State House of Delegates","2000-2010","Member (VA008 R), VA House of Delegates","1994-2010","LAW","Attorney and Partner","","","Washington and Lee University School of Law (VA)","J.D.","1983","Emory and Henry College (VA)","B.A.","1980","Andrew Lewis High School","","1976","","","","","","","Rep. Morgan Griffith","US Representative","Room 1108","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-4609","","http://morgangriffith.house.gov/contact/contactform.htm","http://morgangriffith.house.gov/","","http://www.facebook.com/RepMorganGriffith","http://twitter.com/RepMGriffith","http://www.youtube.com/RepMorganGriffith","Images\Photos\FL\H","Griffith_Morgan_199430.jpg"
22163,159113,"FL","H",14,"VA","Virginia","10","","",1,58.399999999999999,"1980","2014","G","H6VA10050",0,0,40,0,38,0,80,0,"AOK","Normal",6549,7494,"R","Frank","Wolf","R.","Frank","Rep.","","US Representative","","M","Frank Rudolph Wolf","wulf","Philadelphia, PA","1939","01","30","Married","Carolyn Stover","Vienna, VA","5 children","PRE","Presbyterian",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Commerce, Justice, Science, and Related Agencies","2013","Candidate, U.S. House of Representative (VA10)","1978","PUB","Deputy Assistant Secretary for Congressional and Legislative Affairs","PUB","Assistant","Georgetown University School of Law (DC)","LL.B.","1965","Pennsylvania State University","B.A.","1961","","","","U.S. Army Signal Corps Reserve","","1963-1967","U.S. Army","","1962-1963","Rep. Frank Wolf","US Representative","Room 233","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4610","","https://wolfforms.house.gov/contact-form","http://www.wolf.house.gov","","http://www.facebook.com/RepFrankWolf","http://twitter.com/repwolfpress","http://www.youtube.com/user/RepFrankWolf","Images\Photos\FL\H","Wolf_Frank_159113.jpg"
22164,267105,"FL","H",238,"VA","Virginia","11","","",3,61,"2008","2014","G","H8VA11062",0,0,0,0,0,0,0,0,"AOK","Normal",6550,7495,"D","Gerald","Connolly","E.","Gerry","Rep.","","US Representative","","M","Gerald Edward Connolly","KAH-nuh-lee","Boston, MA","1950","03","30","Married","Cathy","Mantua, VA","1 child","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Technology, Information Policy, Intergovernmental Relations and Procurement Reform","2013","Chair, Fairfax County Board of Supervisors","2004-2008","BUS","Community Relations Director","BUS","Vice President","Harvard University (MA)","M.P.A.","1979","Maryknoll College (IL)","B.A.","1971","","","","","","","","","","Rep. Gerald Connolly","US Representative","Room 424","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4611","","https://connollyforms.house.gov/contact-gerry1","http://connolly.house.gov","","http://www.facebook.com/CongressmanGerryConnolly","http://twitter.com/GerryConnolly","http://www.youtube.com/repconnolly","Images\Photos\FL\H","Connolly_Gerald_267105.jpg"
22165,159115,"FL","H",436,"VI","Virgin Islands","01","","",1,56.700000000000003,"1996","2014","G","H4VI00054",0,0,0,0,0,0,0,0,"AOK","Normal",7840,7927,"D","Donna","Christensen","M.","Donna","Del.","","US Representative","Dr.","F","Donna Marie Christensen","KRISH-chen-suhn","Teaneck, NJ","1945","09","19","Married","Christian Christensen","St. Croix, VI","2 children (2 from previous marriage); 4 stepchildren ; 3 grandchildren","FMC","Friedensthal Moravian Church",1,"Black/African American","Acting Commissioner of Health, VI State","1994-1995","Assistant Commissioner of Health, VI Territorial","1988-1994","MED","Medical Director","MED","Director","George Washington University Medical School (DC)","M.D.","1970","St. Mary's College (IN)","B.S.","1966","","","","","","","","","","Del. Donna Christensen","US Representative","Room 1510","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-5501","donna.christensen@mail.house.gov","http://donnachristensen.house.gov/contact-me/email-me","http://www.donnachristensen.house.gov","","http://www.facebook.com/pages/Congresswoman-Donna-M-Christensen/138013351189","http://twitter.com/DelegateDonna","http://www.youtube.com/delegatedonna","Images\Photos\FL\H","Christensen_Donna_159115.jpg"
22166,210068,"FL","H",222,"VT","Vermont","01","","",1,72,"2006","2014","G","H6VT00160",0,0,95,0,96,0,55,0,"AOK","Normal",6418,7302,"D","Peter","Welch","F.","Peter","Rep.","","US Representative","","M","Peter F. Welch","welch","Springfield, MA","1947","05","02","Married","State Rep. Margaret Cheney","Hartland, VT","5 children ; 3 stepchildren ","ROC","Roman Catholic",5,"White/Caucasian","President Pro Tempore, VT State Senate","2003-2006","Member, VT State Senate","2001-2006","LAW","Attorney","LAW","Attorney","University of California, Berkeley","J.D.","1973","College of The Holy Cross (MA)","B.A.","1969","Cathedral High School","","1969","","","","","","","Rep. Peter Welch","US Representative","Room 2303","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4501","","http://www.house.gov/formwelch/issue_subscribe.htm","http://www.welch.house.gov","","http://www.facebook.com/PeterWelch","http://twitter.com/PeterWelch","http://www.youtube.com/user/RepPeterWelch","Images\Photos\FL\H","Welch_Peter_210068.jpg"
22167,284676,"FL","H",351,"WA","Washington","01","","",4,53.899999999999999,"2012","2014","G","H0WA08046",0,0,0,0,0,0,0,0,"AOK","Normal",6691,7638,"D","Suzan","DelBene","K.","Suzan","Rep.","","US Representative","","F","Suzan Kay DelBene","del-BEN-nay","Selma, AL","1962","02","17","Married","Kurt DelBene","Medina, WA","2 children ","EPI","Episcopalian",5,"White/Caucasian","Director, WA State Department of Revenue","2010-2012","Candidate, U.S. House of Representatives","2010-2010","BUS","Management Consultant and Strategic Advisor","BUS","Corporate Vice President of the Mobile Communications Business","University of Washington","M.B.A.","1990","Reed College (OR)","B.A.","1983","","","","","","","","","","Rep. Suzan DelBene","US Representative","Room 318","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4701","","https://delbene.house.gov/contact-me/email-me","http://delbene.house.gov/","","http://www.facebook.com/RepDelBene","http://twitter.com/RepDelBene","http://www.youtube.com/channel/UCd00b7TpKDZIr-Ujhaktvjg","Images\Photos\FL\H","DelBene_Suzan_284676.jpg"
22184,159134,"FL","H",9,"WI","Wisconsin","05","","",1,67.700000000000003,"1978","2014","G","H8WI09050",0,0,0,0,4,0,75,0,"AOK","Normal",6879,608,"R","Jim","Sensenbrenner","","Jim","Rep.","Jr.","US Representative","","M","Frank James Sensenbrenner Jr.","SEN-sen-BREN-nur","Chicago, IL","1943","06","14","Married","Cheryl Warren","Menomonee Falls, WI","2 children","ACT","Anglican Catholic",5,"White/Caucasian","Vice Chair, U.S. House Committee on Science, Space, and Technology","2013","Chairman, U.S. House Subcommittee on Crime, Terrorism, and Homeland Security","2013","PUB","Staff Attorney","LAW","Practicing Attorney","University of Wisconsin Law School","J.D.","1968","Stanford University (CA)","B.A.","1965","Milwaukee County Day School (WI)","","1961","","","","","","","Rep. Jim Sensenbrenner Jr.","US Representative","Room 2449","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4905","","http://sensenbrenner.house.gov/Contact/Email.htm","http://sensenbrenner.house.gov","","http://www.facebook.com/RepSensenbrenner","http://twitter.com/JimPressOffice","http://www.youtube.com/RepSensenbrenner","Images\Photos\FL\H","Sensenbrenner_Jim_159134.jpg"
22185,284510,"FL","H",319,"WV","West Virginia","01","","",2,62.399999999999999,"2010","2014","G","H0WV01072",0,0,95,0,96,0,55,0,"AOK","Normal",6798,482,"R","David","McKinley","B.","David","Rep.","","US Representative","","M","David Bennett McKinley","mih-KIN-lee","Wheeling, WV","1947","03","28","Married","Mary Gerkin","Wheeling, WV","4 children ;  6 grandchildren ","EPI","Episcopalian",5,"White/Caucasian","Candidate, Republican Nominee for WV Governor","1996","Chairman, WV Republican Party Executive Committee","1990-1994","BUS","Owner and Engineer","EDU","Instructor","Purdue University (IN)","B.S.","1969","","","","","","","","","","","","","Rep. David McKinley","US Representative","Room 412","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-4801","","https://mckinleyforms.house.gov/email-me","http://mckinley.house.gov/","","http://www.facebook.com/RepMcKinley","http://twitter.com/RepMcKinley","http://www.youtube.com/user/RepDavidMcKinley","Images\Photos\FL\H","McKinley_David_284510.jpg"
22187,159137,"FL","H",8,"WV","West Virginia","03","","",1,54,"1976","2014","G","H6WV04057",0,0,85,0,96,0,60,0,"AOK","Normal",6800,484,"D","Nick","Rahall","J.","Nick","Rep.","II","US Representative","","M","Nick Joe Rahall II","RAY-hall","Beckley, WV","1949","05","20","Married","Melinda","Beckley, WV","3 children","PRE","Presbyterian",5,"White/Caucasian","Ranking Minority Member, U.S. House Committee on Transportation and Infrastructure","2013","","","BUS","President","BUS","Sales Representative","George Washington University (DC)","Att.","2013","Duke University (NC)","B.A.","1971","Woodrow Wilson High School (WV)","","1971","U.S. Air Force","Col","1971","","","","Rep. Nick Rahall II","US Representative","Room 2307","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4803","nrahall@mail.house.gov","https://rahall.house.gov/contact-me/email-me","http://rahall.house.gov/","","http://www.facebook.com/NickRahall","","http://www.youtube.com/user/NRAHALLWV03#p/u","Images\Photos\FL\H","Rahall_Nick_159137.jpg"
22188,240578,"FL","H",248,"WY","Wyoming","01","","",1,68.900000000000006,"2008","2014","G","H8WY00148",0,0,0,0,13,0,80,0,"AOK","Normal",7015,746,"R","Cynthia","Lummis","M.","Cynthia","Rep.","","US Representative","","F","Cynthia M. Lummis","LUH-muhs","Cheyenne, WY","1954","09","10","Married","Alvin (Al) Wiederspahn","Cheyenne, WY","1 child","LUT","Lutheran",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Agriculture, Rural Development, FDA and Related Agencies","2013","Treasurer, WY State","1999-2007","PUB","Interim Director","PUB","General Counsel","University of Wyoming College of Law","J.D.","1985","University of Wyoming","B.S.","1978","University of Wyoming","B.S.","1976","","","","","","","Rep. Cynthia Lummis","US Representative","Room 113","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-5001","","http://lummis.house.gov/Contact/","http://lummis.house.gov","","http://www.facebook.com/pages/Cynthia-Lummis/152754318103332","http://twitter.com/CynthiaLummis","http://www.youtube.com/cynthialummis","Images\Photos\FL\H","Lummis_Cynthia_240578.jpg"
22189,266711,"FL","S",64,"AK","Alaska","S02","","",1,47.799999999999997,"2008","2014","G","S8AK00090",0,0,25,0,33,0,91,0,"AOK","Normal",7665,151,"D","Mark","Begich","","Mark","Sen.","","US Senator","","M","Mark Peter Begich","BEH-gich","Anchorage, AK","1962","03","30","Married","Deborah Bonito","East Anchorage, AK","1 child","ROC","Roman Catholic",5,"White/Caucasian","Mayor, City of Anchorage","2003-2008","Assemblyman and Chair, Assembly Department, Municipality of Anchorage","1988-1998","PUB","Special Assistant","BUS","Managing Partner","University of Alaska - Anchorage","","1988","Stellar Secondary School - Anchorage (AK)","","1988","","","","","","","","","","Sen. Mark Begich","US Senator","Room 111","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-0204","","http://begich.senate.gov/public/index.cfm/emailsenator","http://begich.senate.gov","","http://www.facebook.com/Begich","http://twitter.com/SenatorBegich","http://www.youtube.com/user/USSenatorMarkBegich","Images\Photos\FL\S","Begich_Mark_266711.jpg"
22191,165195,"FL","S",11,"AL","Alabama","S01","","",1,65.200000000000003,"1986","2016","G","S6AL00013",0,0,20,0,21,0,73,0,"AOK","Normal",7662,1,"R","Richard","Shelby","C.","Richard","Sen.","","US Senator","","M","Richard Craig Shelby","SHELL-bee","Birmingham, AL","1934","05","06","Married","Annette Nevin","Tuscaloosa, AL","2 children ; 2 grandchildren","PRE","Presbyterian",5,"White/Caucasian","Member, Office of U.S. Rep. Richard Shelby (AL 7 D)","1979-1987","Member, Office of Alabama State Senate Richard Shelby (AL D)","1971-1978","PUB","Special Assistant","PUB","US Magistrate","University of Alabama School of Law","LL.B.","1963","University of Alabama","B.A.","1957","","","","","","","","","","Sen. Richard Shelby","US Senator","Room 304","RSOB- Russell Senate Office Building","2 Constitution Avenue, NE","","Washington, DC 20510-0103","senator@shelby.senate.gov","http://shelby.senate.gov/public/index.cfm/emailsenatorshelby","http://shelby.senate.gov","","http://www.facebook.com/RichardShelby?v=wall","http://twitter.com/SenShelbyPress","http://www.youtube.com/user/SenatorRichardShelby","Images\Photos\FL\S","Shelby_Richard_165195.jpg"
